Domain	GOA file	TaxID	Proteome file	Scientific Name
Viruses	4114324.S_Water_Strider_Virus_4.goa	1608063	UP000201186_1608063.fasta	Sanxia water strider virus 4
Viruses	4114327.G_darwinii_symptomless_virus.goa	509531	UP000201189_509531.fasta	Gossypium darwinii symptomless virus
Viruses	4114328.L_fiscellaria_nucleopolyhedrovirus.goa	1642929	UP000201190_1642929.fasta	Lambdina fiscellaria nucleopolyhedrovirus
Viruses	4114330.H_tombus-like_virus_12.goa	1923258	UP000201192_1923258.fasta	Hubei tombus-like virus 12
Viruses	4114331.P_infestans_RNA_virus_1.goa	640897	UP000201193_640897.fasta	Phytophthora infestans RNA virus 1
Viruses	4114333.P_phage_vB_PaeP_Tr60_Ab31.goa	1449437	UP000201195_1449437.fasta	Pseudomonas phage vB_PaeP_Tr60_Ab31
Viruses	4114334.S_narna-like_virus_1_SXXX35820.goa	1923360	UP000201196_1923360.fasta	Sanxia narna-like virus 1
Viruses	4114335.H_tombus-like_virus_24.goa	1923271	UP000201197_1923271.fasta	Hubei tombus-like virus 24
Viruses	4114336.S_circular_DNA_virus-24.goa	1592091	UP000201198_1592091.fasta	Sewage-associated circular DNA virus-24
Viruses	4114338.W_picorna-like_virus_33.goa	1923619	UP000201200_1923619.fasta	Wenzhou picorna-like virus 33
Viruses	4114344.W_insect_virus_15.goa	1923719	UP000201206_1923719.fasta	Wuhan insect virus 15
Viruses	4114346.L_virus_X_1.goa	12194	UP000201208_12194.fasta	Lily virus X
Viruses	4114349.P_phage_Xenia.goa	1636263	UP000201211_1636263.fasta	Paenibacillus phage Xenia
Viruses	4114351.S_gemycircularvirus_9.goa	1519404	UP000201213_1519404.fasta	Sewage-associated gemycircularvirus 9
Viruses	4114356.S_picorna-like_virus_11_SXXX37695.goa	1923368	UP000201218_1923368.fasta	Sanxia picorna-like virus 11
Viruses	4114357.C_yamaokai_virus.goa	1608533	UP000201219_1608533.fasta	Camponotus yamaokai virus
Viruses	4114360.B_sobemo-like_virus_17.goa	1922688	UP000201222_1922688.fasta	Beihai sobemo-like virus 17
Viruses	4114361.W_hepe-like_virus_2_WZFSL85851.goa	1923565	UP000201223_1923565.fasta	Wenzhou hepe-like virus 2
Viruses	4114362.T_yellow_leaf_curl_Kanchanaburi_virus-[Thailand_Kan1].goa	266800	UP000201224_266800.fasta	Tomato yellow leaf curl Kanchanaburi virus-[Thailand Kan1]
Viruses	4114366.A_phage_vB_AbaS_TRS1.goa	1852629	UP000201228_1852629.fasta	Acinetobacter phage vB_AbaS_TRS1
Viruses	4114367.W_picorna-like_virus_31.goa	1923617	UP000201229_1923617.fasta	Wenzhou picorna-like virus 31
Viruses	4114373.C_P-RSM1.goa	536444	UP000201235_536444.fasta	Cyanophage P-RSM1
Viruses	4114374.H_sobemo-like_virus_44.goa	1923232	UP000201236_1923232.fasta	Hubei sobemo-like virus 44
Viruses	4114375.H_sobemo-like_virus_14.goa	1923199	UP000201237_1923199.fasta	Hubei sobemo-like virus 14
Viruses	4114376.W_crustacean_virus_12.goa	1923481	UP000201238_1923481.fasta	Wenling crustacean virus 12
Viruses	4114379.P_phage_MD8.goa	1868596	UP000201241_1868596.fasta	Pseudomonas phage MD8
Viruses	4114381.S_virus_9874.goa	1814960	UP000201243_1814960.fasta	Streptococcus virus 9874
Viruses	4114387.H_odonate_virus_7.goa	1923002	UP000201249_1923002.fasta	Hubei odonate virus 7
Viruses	4114388.H_leech_virus_1.goa	1922899	UP000201250_1922899.fasta	Hubei leech virus 1
Viruses	4114393.A_virus_V.goa	1972716	UP000201255_1972716.fasta	Arracacha virus V
Viruses	4114394.C_associated_luteovirus.goa	1912598	UP000201256_1912598.fasta	Cherry associated luteovirus
Viruses	4114395.P_early_browning_virus.goa	12294	UP000201257_12294.fasta	Pea early browning virus
Viruses	4114397.W_picorna-like_virus_4_WZSLuoI86003.goa	1923626	UP000201259_1923626.fasta	Wenzhou picorna-like virus 4
Viruses	4114398.A_virus_A.goa	1133751	UP000201260_1133751.fasta	Artemisia virus A
Viruses	4114402.S_mosaic_virus_1_2_3_4_5.goa	378833	UP000201264_378833.fasta	Sowbane mosaic virus
Viruses	4114408.C_potato_soil-borne_virus.goa	1758139	UP000201270_1758139.fasta	Colombian potato soil-borne virus
Viruses	4114409.P_chlorotic_streak_virus.goa	35593	UP000201271_35593.fasta	Peanut chlorotic streak virus
Viruses	4114414.B_yellow_disorder_virus.goa	267970	UP000201276_267970.fasta	Bean yellow disorder virus
Viruses	4114416.B_noda-like_virus_5.goa	1922487	UP000201278_1922487.fasta	Beihai noda-like virus 5
Viruses	4114418.L_bat_lyssavirus.goa	1213198	UP000201280_1213198.fasta	Lleida bat lyssavirus
Viruses	4114419.T_vaginalis_virus_2.goa	674954	UP000201281_674954.fasta	Trichomonas vaginalis virus 2
Viruses	4114425.C_mild_mottle_virus_1.goa	229030	UP000201287_229030.fasta	Cactus mild mottle virus
Viruses	4114428.E_cherry_virus.goa	544686	UP000201290_544686.fasta	Epirus cherry virus
Viruses	4114432.H_sobemo-like_virus_35.goa	1923222	UP000201294_1923222.fasta	Hubei sobemo-like virus 35
Viruses	4114434.P_gigantea_mycovirus_dsRNA_1.goa	349681	UP000201296_349681.fasta	Phlebiopsis gigantea mycovirus dsRNA 1
Viruses	4114435.B_tombus-like_virus_18.goa	1922721	UP000201297_1922721.fasta	Beihai tombus-like virus 18
Viruses	4114438.M_schreibersii_polyomavirus_2.goa	1904409	UP000201300_1904409.fasta	Miniopterus schreibersii polyomavirus 2
Viruses	4114441.I_necrotic_spot_virus_INSV.goa	11612	UP000201303_11612.fasta	Impatiens necrotic spot virus
Viruses	4114450.E_phage_C-1_INW-2012.goa	1206313	UP000201312_1206313.fasta	Enterobacteria phage C-1 INW-2012
Viruses	4114454.B_circular_DNA_virus_3.goa	1590156	UP000201316_1590156.fasta	Bromus-associated circular DNA virus 3
Viruses	4114458.C_tombus-like_virus_17.goa	1922810	UP000201320_1922810.fasta	Changjiang tombus-like virus 17
Viruses	4114462.B_mottle_virus_1.goa	1324959	UP000201324_1324959.fasta	Burdock mottle virus
Viruses	4114469.B_hepe-like_virus_10.goa	1922381	UP000201331_1922381.fasta	Beihai hepe-like virus 10
Viruses	4114470.L_white_stripe_virus.goa	45224	UP000201332_45224.fasta	Leek white stripe virus
Viruses	4114472.C_mottle_virus_1_2_3.goa	204928	UP000201334_204928.fasta	Calibrachoa mottle virus
Viruses	4114476.W_toti-like_virus_1.goa	1923680	UP000201338_1923680.fasta	Wenzhou toti-like virus 1
Viruses	4114480.H_sobemo-like_virus_48.goa	1923236	UP000201342_1923236.fasta	Hubei sobemo-like virus 48
Viruses	4114485.B_vein_banding_associated_virus.goa	1381464	UP000201347_1381464.fasta	Blackberry vein banding-associated virus
Viruses	4114486.A_gemmatalis_nuclear_polyhedrosis_virus_AgMNPV.goa	268591	UP000201478_268591.fasta	Anticarsia gemmatalis multiple nucleopolyhedrovirus
Viruses	4114487.A_latent_virus_1_2_3.goa	165250	UP000201349_165250.fasta	Alfalfa latent virus
Viruses	4114488.B_weivirus-like_virus_3.goa	1922751	UP000201350_1922751.fasta	Beihai weivirus-like virus 3
Viruses	4114490.V_phage_X29.goa	1500713	UP000201352_1500713.fasta	Vibrio phage X29
Viruses	4114491.H_sobemo-like_virus_40.goa	1923228	UP000201353_1923228.fasta	Hubei sobemo-like virus 40
Viruses	4114492.S_virus_9871.goa	1814957	UP000201354_1814957.fasta	Streptococcus virus 9871
Viruses	4114494.B_hepelivirus_G.goa	1926998	UP000201356_1926998.fasta	Bivalve hepelivirus G
Viruses	4114500.M_phage_vB_MhS_1152AP2.goa	1572747	UP000201362_1572747.fasta	Mannheimia phage vB_MhS_1152AP2
Viruses	4114501.B_viper_reovirus.goa	226613	UP000201363_226613.fasta	Reptilian orthoreovirus
Viruses	4114503.C_circular_virus_3.goa	1778560	UP000201365_1778560.fasta	Ctenophore-associated circular virus 3
Viruses	4114506.R_cactus_necrosis-associated_virus.goa	1123754	UP000201368_1123754.fasta	Rattail cactus necrosis-associated virus
Viruses	4114507.R_necatrix_megabirnavirus_2-W8.goa	1676267	UP000201369_1676267.fasta	Rosellinia necatrix megabirnavirus 2-W8
Viruses	4114510.G_satellite_virus.goa	1343493	UP000201372_1343493.fasta	Grapevine satellite virus
Viruses	4114511.Y_phage_vB_YenP_AP10.goa	1735591	UP000201373_1735591.fasta	Yersinia phage vB_YenP_AP10
Viruses	4114513.H_toti-like_virus_12.goa	1923300	UP000201375_1923300.fasta	Hubei toti-like virus 12
Viruses	4114516.A_camptorhynchus_negev-like_virus.goa	2010268	UP000201378_2010268.fasta	Aedes camptorhynchus negev-like virus
Viruses	4114517.S_sobemo-like_virus_4.goa	1923383	UP000201379_1923383.fasta	Sanxia sobemo-like virus 4
Viruses	4114518.H_sobemo-like_virus_2.goa	1923205	UP000201380_1923205.fasta	Hubei sobemo-like virus 2
Viruses	4114520.A_palm_velarivirus_1.goa	1654603	UP000201382_1654603.fasta	Areca palm velarivirus 1
Viruses	4114527.L_phage_pCB2051-A.goa	754044	UP000201389_754044.fasta	Loktanella phage pCB2051-A
Viruses	4114528.A_domesticus_volvovirus.goa	1291515	UP000201390_1291515.fasta	Acheta domesticus volvovirus
Viruses	4114529.S_phage_SHSML-45.goa	1863010	UP000201391_1863010.fasta	Shigella phage SHSML-45
Viruses	4114533.B_tombus-like_virus_7.goa	1922728	UP000201395_1922728.fasta	Beihai tombus-like virus 7
Viruses	4114535.W_insect_virus_19.goa	1923723	UP000201397_1923723.fasta	Wuhan insect virus 19
Viruses	4114537.W_channeled_applesnail_virus_2.goa	1923558	UP000201399_1923558.fasta	Wenzhou channeled applesnail virus 2
Viruses	4114538.H_tombus-like_virus_23.goa	1923270	UP000201400_1923270.fasta	Hubei tombus-like virus 23
Viruses	4114540.B_picorna-like_virus_118.goa	1922547	UP000201402_1922547.fasta	Beihai picorna-like virus 118
Viruses	4114544.H_picorna-like_virus_55.goa	1923137	UP000201406_1923137.fasta	Hubei picorna-like virus 55
Viruses	4114545.B_picobirna-like_virus_7.goa	1922524	UP000201407_1922524.fasta	Beihai picobirna-like virus 7
Viruses	4114546.R_flower_distortion_virus.goa	587370	UP000201408_587370.fasta	Rudbeckia flower distortion virus
Viruses	4114552.S_alphatetra-like_virus_1.goa	1923464	UP000201414_1923464.fasta	Shuangao alphatetra-like virus 1
Viruses	4114553.D_A_virus.goa	595895	UP000201415_595895.fasta	Drosophila A virus
Viruses	4114555.H_diptera_virus_3.goa	1922884	UP000201417_1922884.fasta	Hubei diptera virus 3
Viruses	4114556.O_shrew_virus_1.goa	2012619	UP000201418_2012619.fasta	Olivier's shrew virus 1
Viruses	4114559.W_crab_virus_5.goa	1923562	UP000201421_1923562.fasta	Wenzhou crab virus 5
Viruses	4114563.T_cylindrosporum_virus_1.goa	939923	UP000201425_939923.fasta	Tolypocladium cylindrosporum virus 1
Viruses	4114564.L_Sarah-associated_circular_virus-50.goa	1685780	UP000201426_1685780.fasta	Lake Sarah-associated circular virus-50
Viruses	4114565.C_circular_virus_1.goa	1778558	UP000201427_1778558.fasta	Ctenophore-associated circular virus 1
Viruses	4114566.C_leaf_necrosis_virus.goa	549205	UP000201428_549205.fasta	Cycad leaf necrosis virus
Viruses	4114567.C_genome_RW-E.goa	642255	UP000201429_642255.fasta	Circovirus-like genome RW-E
Viruses	4114569.A_hop_latent_virus.goa	1177630	UP000201431_1177630.fasta	American hop latent virus
Viruses	4114571.A_mosaic_virus_1_2.goa	85454	UP000201433_85454.fasta	Alternanthera mosaic virus
Viruses	4114573.W_picorna-like_virus_41.goa	1923628	UP000201435_1923628.fasta	Wenzhou picorna-like virus 41
Viruses	4114574.L_Sarah-associated_circular_virus-51.goa	1685781	UP000201436_1685781.fasta	Lake Sarah-associated circular virus-51
Viruses	4114580.L_phage_phiLN25.goa	1262518	UP000201442_1262518.fasta	Leuconostoc phage LN25
Viruses	4114584.S_picorna-like_virus_9_SHWC0209c12638.goa	1923452	UP000201446_1923452.fasta	Shahe picorna-like virus 9
Viruses	4114585.S_macrospora_virus_A.goa	191289	UP000201447_191289.fasta	Sclerophthora macrospora virus A
Viruses	4114588.B_yellow_vein-associated_virus.goa	404196	UP000201450_404196.fasta	Blackberry yellow vein-associated virus
Viruses	4114590.H_virga-like_virus_1.goa	1923324	UP000201452_1923324.fasta	Hubei virga-like virus 1
Viruses	4114592.S_picorna-like_virus_3_SHWC13623.goa	1923446	UP000201454_1923446.fasta	Shahe picorna-like virus 3
Viruses	4114594.W_tombus-like_virus_6.goa	1923676	UP000201456_1923676.fasta	Wenzhou tombus-like virus 6
Viruses	4114595.B_tombus-like_virus_4.goa	1922725	UP000201457_1922725.fasta	Beihai tombus-like virus 4
Viruses	4114599.V_phage_nt-1.goa	115992	UP000201461_115992.fasta	Vibrio phage nt-1
Viruses	4114600.A_virus_S.goa	1985968	UP000201462_1985968.fasta	Alfalfa virus S
Viruses	4114601.B_picorna-like_virus_47.goa	1922591	UP000201463_1922591.fasta	Beihai picorna-like virus 47
Viruses	4114602.C_mild_mottle_virus.goa	67761	UP000201464_67761.fasta	Cowpea mild mottle virus
Viruses	4114605.M_oryzae_virus_3.goa	1661396	UP000201467_1661396.fasta	Magnaporthe oryzae virus 3
Viruses	4114607.H_unio_douglasiae_virus_2.goa	1923322	UP000201469_1923322.fasta	Hubei unio douglasiae virus 2
Viruses	4114609.C_nest_associated_circular_K_DNA_virus.goa	1282444	UP000201471_1282444.fasta	Cyanoramphus nest associated circular K DNA virus
Viruses	4114619.B_virus_1_2_3.goa	667093	UP000201481_667093.fasta	Broome virus
Viruses	4114622.C_yellow_mosaic_virus_1_2_3_4.goa	174178	UP000201484_174178.fasta	Citrus yellow mosaic virus
Viruses	4114626.H_tombus-like_virus_34.goa	1923282	UP000201488_1923282.fasta	Hubei tombus-like virus 34
Viruses	4114627.G_red-blotch_associated_virus.goa	1381007	UP000201489_1381007.fasta	Grapevine red blotch virus
Viruses	4114630.W_sobemo-like_virus_3.goa	1923659	UP000201492_1923659.fasta	Wenzhou sobemo-like virus 3
Viruses	4114631.H_virga-like_virus_7.goa	1923340	UP000201493_1923340.fasta	Hubei virga-like virus 7
Viruses	4114633.J_tombus-like_virus_2.goa	1938656	UP000201495_1938656.fasta	Jingmen tombus-like virus 2
Viruses	4114635.T_genomovirus_4.goa	1941239	UP000201497_1941239.fasta	Thrips-associated genomovirus 4
Viruses	4114636.A_melanoleuca_papillomavirus_1.goa	2016454	UP000201498_2016454.fasta	Ailuropoda melanoleuca papillomavirus 1
Viruses	4114639.H_virus_1_2.goa	1516079	UP000201501_1516079.fasta	HCBI8.215 virus
Viruses	4114640.H_picorna-like_virus_15.goa	1923094	UP000201502_1923094.fasta	Hubei picorna-like virus 15
Viruses	4114645.B_Virus_F.goa	2560349	UP000201507_2560349.fasta	Blackberry virus F
Viruses	4114648.I_yellow_mottle_virus.goa	524023	UP000201510_524023.fasta	Imperata yellow mottle virus
Viruses	4114649.H_permutotetra-like_virus_9.goa	1923083	UP000201511_1923083.fasta	Hubei permutotetra-like virus 9
Viruses	4114651.P_shrimp_infectious_myonecrosis_virus.goa	282786	UP000201513_282786.fasta	Penaeid shrimp infectious myonecrosis virus
Viruses	4114654.P_virus_CoR29.goa	1170425	UP000201516_1170425.fasta	Piura virus
Viruses	4114655.Z_mosquito_virus_3.goa	1923779	UP000201517_1923779.fasta	Zhejiang mosquito virus 3
Viruses	4114656.H_myriapoda_virus_4.goa	1922933	UP000201518_1922933.fasta	Hubei myriapoda virus 4
Viruses	4114659.M_gammaherpesvirus_4_Rhesus_lymphocryptovirus.goa	45455	UP000201521_45455.fasta	Macacine gammaherpesvirus 4 (Rhesus lymphocryptovirus)
Viruses	4114665.W_cricket_virus.goa	1746070	UP000201527_1746070.fasta	Wuhan cricket virus
Viruses	4114669.M_Ice_Shelf_pond-associated_circular_DNA_virus-6.goa	1521390	UP000201531_1521390.fasta	McMurdo Ice Shelf pond-associated circular DNA virus-6
Viruses	4114673.A_virus_X_1.goa	317027	UP000201535_317027.fasta	Allium virus X
Viruses	4114674.S_picorna-like_virus_3.goa	1923372	UP000201536_1923372.fasta	Sanxia picorna-like virus 3
Viruses	4114675.H_picorna-like_virus_79.goa	1923163	UP000201537_1923163.fasta	Hubei picorna-like virus 79
Viruses	4114676.S_gemycircularvirus_4.goa	1519399	UP000201538_1519399.fasta	Sewage-associated gemycircularvirus 4
Viruses	4114678.C_tombus-like_virus_11.goa	1922804	UP000201540_1922804.fasta	Changjiang tombus-like virus 11
Viruses	4114682.W_tombus-like_virus_2_WZFSL84050.goa	1923672	UP000201544_1923672.fasta	Wenzhou tombus-like virus 2
Viruses	4114683.L_ning_virus.goa	246280	UP000130484_246280.fasta	Liao ning virus
Viruses	4114684.S_isopoda_virus_5.goa	1923425	UP000201546_1923425.fasta	Shahe isopoda virus 5
Viruses	4114687.E_carlavirus_D.goa	1569055	UP000201549_1569055.fasta	Elderberry carlavirus D
Viruses	4114688.M_yellow_dwarf_virus-RMV.goa	2170101	UP000201550_2170101.fasta	Maize yellow dwarf virus RMV
Viruses	4114689.B_picorna-like_virus_44.goa	1922588	UP000201551_1922588.fasta	Beihai picorna-like virus 44
Viruses	4114691.H_sobemo-like_virus_31.goa	1923218	UP000201553_1923218.fasta	Hubei sobemo-like virus 31
Viruses	4114693.S_chlorotic_fleck-associated_virus.goa	399314	UP000201555_399314.fasta	Strawberry chlorotic fleck-associated virus
Viruses	4114695.B_papillomavirus.goa	10571	UP000201557_10571.fasta	Bovine papillomavirus
Viruses	4114696.C_yellow_leaf_virus.goa	656190	UP000201558_656190.fasta	Carrot yellow leaf virus
Viruses	4114698.H_virus_1.goa	1516080	UP000201560_1516080.fasta	HCBI9.212 virus
Viruses	4114702.W_tombus-like_virus_1_WZFSL78713.goa	1923662	UP000201564_1923662.fasta	Wenzhou tombus-like virus 1
Viruses	4114709.E_aporema_granulovirus.goa	166056	UP000201571_166056.fasta	Epinotia aporema granulovirus
Viruses	4114712.T_totivirus.goa	1163537	UP000201574_1163537.fasta	Tianjin totivirus
Viruses	4114713.S_circular_DNA_virus-31.goa	1592098	UP000201575_1592098.fasta	Sewage-associated circular DNA virus-31
Viruses	4114714.C_mild_mosaic_virus_1.goa	479060	UP000201576_479060.fasta	Cocksfoot mild mosaic virus
Viruses	4114719.W_house_centipede_virus_5.goa	1923709	UP000201581_1923709.fasta	Wuhan house centipede virus 5
Viruses	4114720.B_barnacle_virus_7.goa	1922365	UP000201582_1922365.fasta	Beihai barnacle virus 7
Viruses	4114721.N_virus_PL17.goa	1170424	UP000201583_1170424.fasta	Negev virus
Viruses	4114723.B_picorna-like_virus_15.goa	1922557	UP000201585_1922557.fasta	Beihai picorna-like virus 15
Viruses	4114725.G_panda_circovirus_2.goa	2016457	UP000201587_2016457.fasta	Giant panda circovirus 2
Viruses	4114726.B_phage_Shbh1.goa	1796992	UP000201588_1796992.fasta	Bacillus phage Shbh1
Viruses	4114729.H_arva_RNA_virus.goa	1088890	UP000201591_1088890.fasta	Halastavi arva RNA virus
Viruses	4114730.B_tombus-like_virus_13.goa	1922716	UP000201592_1922716.fasta	Beihai tombus-like virus 13
Viruses	4114731.H_tombus-like_virus_18.goa	1923264	UP000201593_1923264.fasta	Hubei tombus-like virus 18
Viruses	4114733.L_Sarah-associated_circular_virus-6.goa	1685783	UP000201595_1685783.fasta	Lake Sarah-associated circular virus-6
Viruses	4114735.G_abietina_RNA_virus_L1.goa	152217	UP000201597_152217.fasta	Gremmeniella abietina RNA virus L1
Viruses	4114736.C_stool-associated_gemycircularvirus.goa	1930298	UP000201598_1930298.fasta	Chicken stool-associated gemycircularvirus
Viruses	4114737.C_1.goa	1608440	UP000201599_1608440.fasta	Chimeric virus 14
Viruses	4114738.L_phage_LP-030-2.goa	1173743	UP000201600_1173743.fasta	Listeria phage LP-030-2
Viruses	4114740.S_phage_A25.goa	1701850	UP000201602_1701850.fasta	Streptococcus phage A25
Viruses	4114742.W_crustacean_virus_9.goa	1923492	UP000201604_1923492.fasta	Wenling crustacean virus 9
Viruses	4114746.A_leaf_curl_virus_1.goa	1306546	UP000201608_1306546.fasta	Alfalfa leaf curl virus
Viruses	4114747.M_phage_vB_MloP_Lo5R7ANS.goa	1527771	UP000201609_1527771.fasta	Mesorhizobium phage vB_MloP_Lo5R7ANS
Viruses	4114750.W_weivirus-like_virus_1.goa	1923682	UP000201612_1923682.fasta	Wenzhou weivirus-like virus 1
Bacteria	4114751.L_marina.goa	1819565	UP000201613_1819565.fasta	Flavimaricola marinus
Viruses	4114755.L_Sarah-associated_circular_virus-49.goa	1685778	UP000201617_1685778.fasta	Lake Sarah-associated circular virus-49
Viruses	4114756.W_Louse_Fly_Virus_5.goa	1608119	UP000201618_1608119.fasta	Wuhan Louse Fly Virus 5
Viruses	4114757.M_phaseolina_tobamo-like_virus.goa	1527523	UP000201619_1527523.fasta	Macrophomina phaseolina tobamo-like virus
Viruses	4114758.S_phage_phiARI0923.goa	1701842	UP000201620_1701842.fasta	Streptococcus phage phiARI0923
Viruses	4114760.S_phage_SEN34.goa	1647463	UP000201622_1647463.fasta	Salmonella phage SEN34
Viruses	4114762.B_yellow_vein_India_virus_[India-Dharwad_OYDWR2-2006].goa	908028	UP000201624_908028.fasta	Bhendi yellow vein India virus [India:Dharwad OYDWR2:2006]
Viruses	4114763.A_phage_Mudcat.goa	1796997	UP000201625_1796997.fasta	Arthrobacter phage Mudcat
Viruses	4114766.E_ello_granulovirus.goa	307444	UP000201628_307444.fasta	Erinnyis ello granulovirus
Viruses	4114767.B_tombus-like_virus_2.goa	1922723	UP000201629_1922723.fasta	Beihai tombus-like virus 2
Viruses	4114771.B_virus_Q.goa	71972	UP000201633_71972.fasta	Beet virus Q
