UniProt File Name	Taxon ID	Domain	Scientific Name	Common Name (when available)	Synonym (when available)	Organism Code
UP000275846_70667	70667	Eukaryota	Schistocephalus solidus	Tapeworm	N/A	SCHSO
UP000276133_10195	10195	Eukaryota	Brachionus plicatilis	Marine rotifer	Brachionus muelleri	BRAPC
UP000276133_10195_additional	10195	Eukaryota	Brachionus plicatilis	Marine rotifer	Brachionus muelleri	BRAPC
UP000276215_1336337	1336337	Eukaryota	Choiromyces venosus 120613-1	N/A	N/A	None
UP000276776_103827	103827	Eukaryota	Thelazia callipaeda	Oriental eyeworm	Parasitic nematode	THECL
UP000276834_44316	44316	Eukaryota	Chloebia gouldiae	Gouldian finch	Erythrura gouldiae	CHLGU
UP000276834_44316_additional	44316	Eukaryota	Chloebia gouldiae	Gouldian finch	Erythrura gouldiae	CHLGU
UP000276864_91943	91943	Eukaryota	Hortaea werneckii	N/A	N/A	HORWE
UP000276991_6277	6277	Eukaryota	Acanthocheilonema viteae	Filarial nematode worm	Dipetalonema viteae	ACAVI
UP000277204_48269	48269	Eukaryota	Schistosoma margrebowiei	N/A	N/A	None
UP000277212_2010991	2010991	Eukaryota	Fusarium kuroshium	N/A	N/A	None
UP000277580_1392247	1392247	Eukaryota	Morchella conica CCBAS932	N/A	N/A	None
UP000277580_1392247_additional	1392247	Eukaryota	Morchella conica CCBAS932	N/A	N/A	None
UP000277928_42156	42156	Eukaryota	Litomosoides sigmodontis	Filarial nematode worm	N/A	LITSI
UP000278143_1712513	1712513	Eukaryota	Syncephalis pseudoplumigaleata	N/A	N/A	None
UP000278417_2340872	2340872	Eukaryota	Endogone sp. FLAS-F59071	N/A	N/A	None
UP000278417_2340872_additional	2340872	Eukaryota	Endogone sp. FLAS-F59071	N/A	N/A	None
UP000278627_6280	6280	Eukaryota	Brugia pahangi	Filarial nematode worm	N/A	BRUPA
UP000278807_102285	102285	Eukaryota	Rodentolepis nana	Dwarf tapeworm	Hymenolepis nana	RODNA
UP000279236_105984	105984	Eukaryota	Apiotrichum porosum	N/A	N/A	None
UP000279259_1890683	1890683	Eukaryota	Saitozyma podzolica	N/A	N/A	None
UP000279833_6186	6186	Eukaryota	Schistosoma curassoni	N/A	N/A	None
UP000280834_42155	42155	Eukaryota	Brugia timori	N/A	N/A	None
UP000280995_157069	157069	Eukaryota	Trichobilharzia regenti	Nasal bird schistosome	N/A	TRIRE
UP000281228_2249419	2249419	Eukaryota	Chaetothyriales sp. CBS 132003	N/A	N/A	None
UP000281406_495550	495550	Eukaryota	Anabarilius grahami	Kanglang fish	Barilius grahami	ANAGA
UP000281553_60516	60516	Eukaryota	Dibothriocephalus latus	Fish tapeworm	Diphyllobothrium latum	DIBLA
UP000282087_542832	542832	Eukaryota	Peronospora effusa	N/A	N/A	None
UP000282613_60517	60517	Eukaryota	Taenia asiatica	Asian tapeworm	N/A	TAEAS
UP000282876_291195	291195	Eukaryota	Tubulinosema ratisbonensis	N/A	N/A	None
UP000283053_168631	168631	Eukaryota	Chilo suppressalis	Asiatic rice borer moth	N/A	CHISP
UP000283090_97331	97331	Eukaryota	Arthrobotrys flagrans	N/A	N/A	None
UP000283090_97331_additional	97331	Eukaryota	Arthrobotrys flagrans	N/A	N/A	None
UP000283210_123683	123683	Eukaryota	Oryzias javanicus	Javanese ricefish	Aplocheilus javanicus	ORYJA
UP000283210_123683_additional	123683	Eukaryota	Oryzias javanicus	Javanese ricefish	Aplocheilus javanicus	ORYJA
UP000283269_93625	93625	Eukaryota	Psilocybe cyanescens	N/A	N/A	PSICY
UP000283383_62708	62708	Eukaryota	Golovinomyces cichoracearum	N/A	N/A	None
UP000283489_2487125	2487125	Eukaryota	Scytalidium sp. 3C	N/A	N/A	None
UP000283509_6689	6689	Eukaryota	Penaeus vannamei	Whiteleg shrimp	Litopenaeus vannamei	PENVA
UP000283530_337451	337451	Eukaryota	Cinnamomum micranthum f. kanehirae	N/A	N/A	None
UP000283634_5698	5698	Eukaryota	Trypanosoma rangeli	N/A	N/A	TRYRA
UP000283841_264951	264951	Eukaryota	Byssochlamys spectabilis	Paecilomyces variotii	N/A	BYSSP
UP000283895_356882	356882	Eukaryota	Valsa malicola	N/A	N/A	None
UP000284375_252740	252740	Eukaryota	Valsa sordida	N/A	N/A	None
UP000284403_83891	83891	Eukaryota	Trypanosoma conorhini	N/A	N/A	None
UP000284706_231916	231916	Eukaryota	Gymnopilus dilepis	N/A	N/A	None
UP000284842_181874	181874	Eukaryota	Panaeolus cyanescens	N/A	N/A	None
UP000285146_1230097	1230097	Eukaryota	Cytospora leucostoma	N/A	N/A	None
UP000285301_1965070	1965070	Eukaryota	Dinothrombium tinctorium	N/A	N/A	None
UP000285624_325452	325452	Eukaryota	Phytophthora kernoviae	N/A	N/A	None
UP000285775_2028339	2028339	Eukaryota	Spathaspora sp. JA1	N/A	N/A	None
UP000286045_363999	363999	Eukaryota	Xylaria grammica	N/A	N/A	None
UP000286134_212602	212602	Eukaryota	Erysiphe neolycopersici	N/A	N/A	None
UP000286412_2028340	2028340	Eukaryota	Meyerozyma sp. JA9	N/A	N/A	None
UP000286640_9627	9627	Eukaryota	Vulpes vulpes	Red fox	N/A	VULVU
UP000286640_9627_additional	9627	Eukaryota	Vulpes vulpes	Red fox	N/A	VULVU
UP000286641_34884	34884	Eukaryota	Callorhinus ursinus	Northern fur seal	N/A	CALUR
UP000286641_34884_additional	34884	Eukaryota	Callorhinus ursinus	Northern fur seal	N/A	CALUR
UP000286921_105351	105351	Eukaryota	Aspergillus awamori	Black koji mold	N/A	ASPAW
UP000287033_137246	137246	Eukaryota	Chiloscyllium punctatum	Brownbanded bambooshark	Hemiscyllium punctatum	CHIPU
UP000287144_1325735	1325735	Eukaryota	Fusarium sp. AF-4	N/A	N/A	None
UP000287166_139825	139825	Eukaryota	Sparassis crispa	N/A	N/A	None
UP000287544_1325737	1325737	Eukaryota	Fusarium sp. AF-6	N/A	N/A	None
UP000288168_1325734	1325734	Eukaryota	Fusarium sp. AF-8	N/A	N/A	None
UP000288216_75743	75743	Eukaryota	Scyliorhinus torazame	Cloudy catshark	N/A	SCYTO
UP000288706_13347	13347	Eukaryota	Armadillidium vulgare	Pillbug	Pill woodlouse	ARMVU
UP000288716_299467	299467	Eukaryota	Leptotrombidium deliense	N/A	N/A	None
UP000288739_4639	4639	Eukaryota	Ensete ventricosum	Abyssinian banana	Musa ensete	ENSVE
UP000289152_5217	5217	Eukaryota	Tremella mesenterica	Jelly fungus	N/A	TREME
UP000289340_3848	3848	Eukaryota	Glycine soja	Wild soybean	N/A	GLYSO
UP000289340_3848_additional	3848	Eukaryota	Glycine soja	Wild soybean	N/A	GLYSO
UP000289413_1052797	1052797	Eukaryota	Pochonia chlamydosporia 123	N/A	N/A	None
UP000289738_3818	3818	Eukaryota	Arachis hypogaea	Peanut	N/A	ARAHY
UP000289738_3818_additional	3818	Eukaryota	Arachis hypogaea	Peanut	N/A	ARAHY
UP000289886_7906	7906	Eukaryota	Acipenser ruthenus	Sterlet sturgeon	N/A	ACIRT
UP000290288_2316362	2316362	Eukaryota	Candolleomyces aberdarensis	N/A	N/A	None
UP000290289_3750	3750	Eukaryota	Malus domestica	Apple	Pyrus malus	MALDO
UP000290289_3750_additional	3750	Eukaryota	Malus domestica	Apple	Pyrus malus	MALDO
UP000290572_84645	84645	Eukaryota	Labeo rohita	Indian major carp	Cyprinus rohita	LABRO
UP000290809_6184	6184	Eukaryota	Schistosoma bovis	Blood fluke	N/A	SCHBO
UP000290900_13370	13370	Eukaryota	Brettanomyces naardenensis	Yeast	N/A	BRENA
UP000290900_13370_additional	13370	Eukaryota	Brettanomyces naardenensis	Yeast	N/A	BRENA
UP000291000_9925	9925	Eukaryota	Capra hircus	Goat	N/A	CAPHI
UP000291000_9925_additional	9925	Eukaryota	Capra hircus	Goat	N/A	CAPHI
UP000291020_38772	38772	Eukaryota	Gopherus agassizii (Agassiz's desert tortoise)	N/A	N/A	None
UP000291020_38772_additional	38772	Eukaryota	Gopherus agassizii	N/A	N/A	None
UP000291022_9643	9643	Eukaryota	Ursus americanus	American black bear	Euarctos americanus	URSAM
UP000291022_9643_additional	9643	Eukaryota	Ursus americanus	American black bear	Euarctos americanus	URSAM
UP000291084_157739	157739	Eukaryota	Vigna angularis var. angularis	N/A	N/A	None
UP000291116_183589	183589	Eukaryota	Pseudo-nitzschia multistriata	N/A	N/A	None
UP000291116_183589_additional	183589	Eukaryota	Pseudo-nitzschia multistriata	N/A	N/A	None
UP000291343_195883	195883	Eukaryota	Laodelphax striatellus	Small brown planthopper	Delphax striatella	LAOST
UP000291404_148818	148818	Eukaryota	Hamiltosporidium magnivora	N/A	N/A	None
UP000291414_2211647	2211647	Eukaryota	Monosporascus sp. GIB2	N/A	N/A	None
UP000292052_1661398	1661398	Eukaryota	Asbolus verrucosus	N/A	N/A	None
UP000292082_114155	114155	Eukaryota	Dichomitus squalens	N/A	N/A	None
UP000292282_1176355	1176355	Eukaryota	Hamiltosporidium tvaerminnensis	N/A	N/A	None
UP000292447_2163413	2163413	Eukaryota	Metschnikowia aff. pulcherrima	N/A	N/A	None
UP000292472_2211644	2211644	Eukaryota	Monosporascus sp. CRB-8-3	N/A	N/A	None
UP000292509_2211646	2211646	Eukaryota	Monosporascus sp. MC13-8B	N/A	N/A	None
UP000292526_2211642	2211642	Eukaryota	Monosporascus sp. 5C6A	N/A	N/A	None
UP000292702_92696	92696	Eukaryota	Steccherinum ochraceum	N/A	N/A	None
UP000292795_1081914	1081914	Eukaryota	Monosporascus sp. mg162	N/A	N/A	None
UP000293360_155417	155417	Eukaryota	Monosporascus ibericus	N/A	N/A	None
UP000293831_2211645	2211645	Eukaryota	Monosporascus sp. MG133	N/A	N/A	None
UP000294245_2211643	2211643	Eukaryota	Monosporascus sp. CRB-9-2	N/A	N/A	None
UP000294530_4779	4779	Eukaryota	Bremia lactucae	Lettuce downy mildew	N/A	BRELC
UP000294933_50990	50990	Eukaryota	Rickenella mellea	N/A	N/A	None
UP000295070_8167	8167	Eukaryota	Perca flavescens	American yellow perch	Morone flavescens	PERFV
UP000295192_7232	7232	Eukaryota	Drosophila navojoa	Fruit fly	N/A	DRONA
UP000295252_49390	49390	Eukaryota	Coffea canephora	Robusta coffee	N/A	COFCA
UP000295264_103600	103600	Eukaryota	Sousa chinensis	Indo-pacific humpbacked dolphin	Steno chinensis	SOUCH
UP000295703_5466	5466	Eukaryota	Colletotrichum trifolii	N/A	N/A	COLTR
UP000296049_8839	8839	Eukaryota	Anas platyrhynchos	Mallard	Anas boschas	ANAPL
UP000296049_8839_additional	8839	Eukaryota	Anas platyrhynchos	Mallard	Anas boschas	ANAPL
UP000297026_454923	454923	Eukaryota	Diachasma alloeum	N/A	N/A	None
UP000297026_454923_additional	454923	Eukaryota	Diachasma alloeum	N/A	N/A	None
UP000297229_278938	278938	Eukaryota	Botrytis elliptica	N/A	N/A	None
UP000297245_1314807	1314807	Eukaryota	Dendrothele bispora (strain CBS 962.96)	N/A	N/A	DENBC
UP000297245_1314807_additional	1314807	Eukaryota	Dendrothele bispora (strain CBS 962.96)	N/A	N/A	DENBC
UP000297280_87229	87229	Eukaryota	Botrytis porri	N/A	N/A	None
UP000297299_38488	38488	Eukaryota	Botryotinia calthae	N/A	N/A	None
UP000297452_278944	278944	Eukaryota	Botryotinia narcissicola	N/A	N/A	None
UP000297703_55544	55544	Eukaryota	Platysternon megacephalum (big-headed turtle)	N/A	N/A	None
UP000297716_37992	37992	Eukaryota	Xylaria hypoxylon	N/A	N/A	None
UP000298030_71717	71717	Eukaryota	Coprinellus micaceus	N/A	N/A	None
UP000298061_135208	135208	Eukaryota	Hericium alpestre	N/A	N/A	None
UP000298064_2494336	2494336	Eukaryota	Perkinsus sp. BL_2016	N/A	N/A	None
UP000298138_341454	341454	Eukaryota	Ascodesmis nigricans	N/A	N/A	None
UP000298327_205917	205917	Eukaryota	Dentipellis fragilis	N/A	N/A	None
UP000298390_34475	34475	Eukaryota	Fomitopsis rosea	N/A	N/A	None
UP000298416_180675	180675	Eukaryota	Salvia splendens	Scarlet sage	N/A	SALSN
UP000298493_86259	86259	Eukaryota	Venturia nashicola	N/A	N/A	None
UP000298652_4556	4556	Eukaryota	Setaria viridis	Green bristlegrass	Setaria italica subsp. viridis	SETVI
UP000298652_4556_additional	4556	Eukaryota	Setaria viridis	Green bristlegrass	Setaria italica subsp. viridis	SETVI
UP000298663_34508	34508	Eukaryota	Steinernema carpocapsae	Entomopathogenic nematode	N/A	STECR
UP000298663_34508_additional	34508	Eukaryota	Steinernema carpocapsae	Entomopathogenic nematode	N/A	STECR
UP000298787_240159	240159	Eukaryota	Collichthys lucidus	Big head croaker	Sciaena lucida	COLLU
UP000299084_9838	9838	Eukaryota	Camelus dromedarius	Dromedary	Arabian camel	CAMDR
UP000299084_9838_additional	9838	Eukaryota	Camelus dromedarius	Dromedary	Arabian camel	CAMDR
UP000299102_151549	151549	Eukaryota	Eumeta variegata	Bagworm moth	Eumeta japonica	EUMVA
UP000299102_151549_additional	151549	Eukaryota	Eumeta variegata	Bagworm moth	Eumeta japonica	EUMVA
UP000301737_42258	42258	Eukaryota	Zygosaccharomyces mellis	N/A	N/A	None
UP000301737_42258_additional	42258	Eukaryota	Zygosaccharomyces mellis	N/A	N/A	None
UP000301870_69820	69820	Eukaryota	Spodoptera litura	Asian cotton leafworm	N/A	SPOLT
UP000305067_1884261	1884261	Eukaryota	Pterula gracilis	N/A	N/A	None
UP000305883_80884	80884	Eukaryota	Colletotrichum higginsianum	N/A	N/A	None
UP000305948_5364	5364	Eukaryota	Heliocybe sulcata	N/A	N/A	None
UP000306102_542762	542762	Eukaryota	Camellia sinensis var. sinensis	N/A	N/A	None
UP000307173_52247	52247	Eukaryota	[Candida] inconspicua	N/A	N/A	None
UP000307440_230819	230819	Eukaryota	Coprinopsis marcescibilis	N/A	N/A	None
UP000308092_1220188	1220188	Eukaryota	Aspergillus tanneri	N/A	N/A	None
UP000308197_1314778	1314778	Eukaryota	Polyporus arcularius HHB13444	N/A	N/A	None
UP000308197_1314778_additional	1314778	Eukaryota	Polyporus arcularius HHB13444	N/A	N/A	None
UP000308199_167371	167371	Eukaryota	Phellinidium pouzarii	N/A	N/A	None
UP000308267_147828	147828	Eukaryota	Opisthorchis felineus	N/A	N/A	OPIFE
UP000308267_147828_additional	147828	Eukaryota	Opisthorchis felineus	N/A	N/A	OPIFE
UP000308365_40151	40151	Eukaryota	Monodon monoceros	Narwhal	Ceratodon monodon	MONMO
UP000308365_40151_additional	40151	Eukaryota	Monodon monoceros	Narwhal	Ceratodon monodon	MONMO
UP000308549_706561	706561	Eukaryota	Salinomyces thailandica	N/A	N/A	None
UP000308652_68775	68775	Eukaryota	Crucibulum laeve	N/A	N/A	None
UP000308730_2447956	2447956	Eukaryota	Antrodiella citrinella	N/A	N/A	None
UP000308768_331657	331657	Eukaryota	Cryomyces minteri	N/A	N/A	None
UP000309340_329884	329884	Eukaryota	Friedmanniomyces simplex	N/A	N/A	None
UP000309997_43335	43335	Eukaryota	Populus alba	White poplar	N/A	POPAL
UP000310066_329885	329885	Eukaryota	Friedmanniomyces endolithicus	N/A	N/A	None
UP000310108_1306861	1306861	Eukaryota	Colletotrichum tanaceti	N/A	N/A	None
UP000310158_1095465	1095465	Eukaryota	Bondarzewia mesenterica	N/A	N/A	None
UP000310189_1540922	1540922	Eukaryota	Wallemia hederae	N/A	N/A	None
UP000310200_300112	300112	Eukaryota	Temnothorax longispinosus	N/A	N/A	None
UP000310200_300112_additional	300112	Eukaryota	Temnothorax longispinosus	N/A	N/A	None
UP000310668_1965284	1965284	Eukaryota	Rhodotorula sp. CCFEE 5036	N/A	N/A	None
UP000310685_1708541	1708541	Eukaryota	Wallemia mellicola	N/A	N/A	None
UP000310689_245174	245174	Eukaryota	Wallemia ichthyophaga	N/A	N/A	WALIC
UP000311382_5288	5288	Eukaryota	Rhodotorula diobovata	N/A	N/A	None
UP000311919_6182	6182	Eukaryota	Schistosoma japonicum	Blood fluke	N/A	SCHJA
UP000311919_6182_additional	6182	Eukaryota	Schistosoma japonicum	Blood fluke	N/A	SCHJA
UP000313359_1328759	1328759	Eukaryota	Lentinus tigrinus ALCF2SS1-6	N/A	N/A	None
UP000313359_1328759_additional	1328759	Eukaryota	Lentinus tigrinus ALCF2SS1-6	N/A	N/A	None
UP000314294_230148	230148	Eukaryota	Liparis tanakae (Tanaka's snailfish)	N/A	N/A	None
UP000314294_230148_additional	230148	Eukaryota	Liparis tanakae	N/A	N/A	None
UP000314980_8187	8187	Eukaryota	Lates calcarifer	Barramundi	Holocentrus calcarifer	LATCA
UP000314980_8187_additional	8187	Eukaryota	Lates calcarifer	Barramundi	Holocentrus calcarifer	LATCA
UP000314981_30522	30522	Eukaryota	Bos indicus x Bos taurus	Hybrid cattle	N/A	BOBOX
UP000314981_30522_additional	30522	Eukaryota	Bos indicus x Bos taurus	Hybrid cattle	N/A	BOBOX
UP000314982_62062	62062	Eukaryota	Hucho hucho (huchen)	N/A	N/A	None
UP000314982_62062_additional	62062	Eukaryota	Hucho hucho	N/A	N/A	None
UP000314983_8005	8005	Eukaryota	Electrophorus electricus	Electric eel	Gymnotus electricus	ELEEL
UP000314983_8005_additional	8005	Eukaryota	Electrophorus electricus	Electric eel	Gymnotus electricus	ELEEL
UP000314986_7868	7868	Eukaryota	Callorhinchus milii	Ghost shark	N/A	CALMI
UP000314986_7868_additional	7868	Eukaryota	Callorhinchus milii	Ghost shark	N/A	CALMI
UP000314987_29139	29139	Eukaryota	Vombatus ursinus	Common wombat	N/A	VOMUR
UP000314987_29139_additional	29139	Eukaryota	Vombatus ursinus	Common wombat	N/A	VOMUR
UP000315295_106549	106549	Eukaryota	Malus baccata	Siberian crab apple	Pyrus baccata	MALBA
UP000315496_5742	5742	Eukaryota	Giardia muris	N/A	N/A	GIAMU
UP000315522_215461	215461	Eukaryota	Lachnellula willkommii	N/A	N/A	None
UP000315783_43265	43265	Eukaryota	Cordyceps javanica	N/A	N/A	None
UP000316079_623744	623744	Eukaryota	Danionella translucida	N/A	N/A	None
UP000316079_623744_additional	623744	Eukaryota	Danionella translucida	N/A	N/A	None
UP000316270_50376	50376	Eukaryota	Venturia effusa	N/A	N/A	None
UP000316621_3469	3469	Eukaryota	Papaver somniferum	Opium poppy	N/A	PAPSO
UP000316726_1764295	1764295	Eukaryota	Chloropicon primus	N/A	N/A	None
UP000316759_46835	46835	Eukaryota	Fasciola gigantica	Giant liver fluke	N/A	FASGI
UP000317494_286115	286115	Eukaryota	Synchytrium endobioticum	N/A	N/A	None
UP000317650_52838	52838	Eukaryota	Musa balbisiana	Banana	N/A	MUSBA
UP000318571_6832	6832	Eukaryota	Tigriopus californicus	Marine copepod	N/A	TIGCA
UP000318582_109895	109895	Eukaryota	Powellomyces hirtus	N/A	N/A	None
UP000319160_2512241	2512241	Eukaryota	Xylaria flabelliformis	N/A	N/A	None
UP000319257_1093900	1093900	Eukaryota	Thyridium curvatum	N/A	N/A	None
UP000319663_5098	5098	Eukaryota	Monascus purpureus	Red mold	Monascus anka	MONPU
UP000319698_2562755	2562755	Eukaryota	Metschnikowia sp. JCM 33374	N/A	N/A	None
UP000319731_1806994	1806994	Eukaryota	Synchytrium microbalum	N/A	N/A	None
UP000319801_175774	175774	Eukaryota	Bagarius yarrelli	Goonch	Bagrus yarrelli	BAGYA
UP000320333_246404	246404	Eukaryota	Chytriomyces confervae	N/A	N/A	None
UP000320725_62714	62714	Eukaryota	Golovinomyces magnicellulatus	N/A	N/A	None
UP000320762_97359	97359	Eukaryota	Auriculariopsis ampla	N/A	N/A	None
UP000321393_1194695	1194695	Eukaryota	Cucumis melo var. makuwa	N/A	N/A	None
UP000322000_7111	7111	Eukaryota	Trichoplusia ni	Cabbage looper	N/A	TRINI
UP000322000_7111_additional	7111	Eukaryota	Trichoplusia ni	Cabbage looper	N/A	TRINI
UP000322225_1734106	1734106	Eukaryota	Kwoniella shandongensis	N/A	N/A	None
UP000322482_1883078	1883078	Eukaryota	Dentipellis sp. KUC8613	N/A	N/A	None
UP000322873_38448	38448	Eukaryota	Monilinia fructicola	Brown rot fungus	Ciboria fructicola	MONFR
UP000322873_38448_additional	38448	Eukaryota	Monilinia fructicola	Brown rot fungus	Ciboria fructicola	MONFR
UP000323000_1000413	1000413	Eukaryota	Acer yangbiense	N/A	N/A	None
UP000323011_33653	33653	Eukaryota	Cafeteria roenbergensis	Marine flagellate	N/A	CAFRO
UP000323011_33653_additional	33653	Eukaryota	Cafeteria roenbergensis	Marine flagellate	N/A	CAFRO
UP000323386_84751	84751	Eukaryota	Pseudozyma flocculosa	N/A	N/A	None
UP000323597_34275	34275	Eukaryota	Gossypium mustelinum	Cotton	N/A	GOSMU
UP000323597_34275_additional	34275	Eukaryota	Gossypium mustelinum	Cotton	N/A	GOSMU
UP000323770_1485010	1485010	Eukaryota	Pythium brassicum	N/A	N/A	None
UP000324022_86804	86804	Eukaryota	Ustilago trichophora	N/A	N/A	None
UP000324091_433684	433684	Eukaryota	Takifugu flavidus (sansaifugu)	N/A	N/A	None
UP000324222_210409	210409	Eukaryota	Portunus trituberculatus	Swimming crab	Neptunus trituberculatus	PORTR
UP000324222_210409_additional	210409	Eukaryota	Portunus trituberculatus	Swimming crab	Neptunus trituberculatus	PORTR
UP000324585_35688	35688	Eukaryota	Porphyridium purpureum	Red alga	Porphyridium cruentum	PORPP
UP000324629_34504	34504	Eukaryota	Paragonimus westermani	N/A	N/A	None
UP000324632_1572043	1572043	Eukaryota	Triplophysa tibetana	N/A	N/A	None
UP000324705_4567	4567	Eukaryota	Triticum turgidum subsp. durum	Durum wheat	Triticum durum	TRITD
UP000324705_4567_additional	4567	Eukaryota	Triticum turgidum subsp. durum	Durum wheat	Triticum durum	TRITD
UP000324748_56615	56615	Eukaryota	Puccinia graminis f. sp. tritici	N/A	N/A	None
UP000324748_56615_additional	56615	Eukaryota	Puccinia graminis f. sp. tritici	N/A	N/A	None
UP000324832_189913	189913	Eukaryota	Leptidea sinapis	N/A	N/A	None
UP000324832_189913_additional	189913	Eukaryota	Leptidea sinapis	N/A	N/A	None
UP000324897_38414	38414	Eukaryota	Eragrostis curvula (weeping love grass)	N/A	N/A	None
UP000325081_4170	4170	Eukaryota	Striga asiatica	Asiatic witchweed	Buchnera asiatica	STRAF
UP000325315_47621	47621	Eukaryota	Gossypium australe	N/A	N/A	None
UP000325315_47621_additional	47621	Eukaryota	Gossypium australe	N/A	N/A	None
UP000325440_506608	506608	Eukaryota	Cinara cedri	N/A	N/A	None
UP000325440_506608_additional	506608	Eukaryota	Cinara cedri	N/A	N/A	None
UP000325492_1571157	1571157	Eukaryota	Coniochaeta sp. 2T2.1	N/A	N/A	None
UP000325577_561372	561372	Eukaryota	Nyssa sinensis	N/A	N/A	None
UP000325579_1506151	1506151	Eukaryota	Aspergillus pseudonomiae	N/A	N/A	None
UP000325672_132259	132259	Eukaryota	Aspergillus pseudotamarii	N/A	N/A	ASPPS
